Year,CO2 FF+I (GtC),CO2 AFOLU (GtC),CH4 (MtCH4),N2O (MtN2),SO2 (MtS),CO (MtCO),NMVOC (MtNMVOC),NOx (MtN),BC (MtC),OC (MtC),NH3 (MtNH3),CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL
1777.0,0.0042,0.1327,22.5687,0.09075128726285417,1.2607,357.5454,60.8935,3.9366,2.1702,15.6735,6.0579,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1778.0,0.0042,0.1352,22.8561,0.09246581295753527,1.2803,362.7554,61.7835,4.0197,2.198,15.8995,6.1226,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1779.0,0.0042,0.1376,22.8206,0.09421267138118283,1.2519,355.9262,60.5008,3.8643,2.1596,15.6275,6.1096,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1780.0,0.0042,0.1402,23.2462,0.09599256265194375,1.2728,361.614,61.6186,3.8698,2.1893,16.0184,6.2336,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1781.0,0.0047,0.1428,23.2497,0.09780612324086067,1.2755,360.0901,61.1933,3.9194,2.1894,15.807,6.1812,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1782.0,0.0047,0.1454,23.3418,0.0996538623247677,1.2591,356.0466,60.4857,3.7925,2.1605,15.7128,6.1926,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1783.0,0.0047,0.1481,23.3799,0.10153654366891601,1.2567,354.2869,60.1017,3.7874,2.1507,15.6073,6.1734,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1784.0,0.0047,0.1508,23.294,0.10345480374434828,1.2392,350.5695,59.2123,3.834,2.1405,15.2281,6.0786,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1785.0,0.0047,0.1536,23.8021,0.10540934266921138,1.2646,356.8051,60.4945,3.8203,2.1658,15.7327,6.2079,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1786.0,0.0053,0.1564,23.832,0.10740073326744373,1.2619,354.2059,59.9147,3.825,2.1587,15.4672,6.1691,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1787.0,0.0053,0.1593,24.1765,0.10942980295140074,1.2793,358.7934,60.7534,3.8838,2.1852,15.7103,6.2219,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1788.0,0.0053,0.1622,24.8559,0.11149712454502081,1.324,371.3571,63.1243,4.0371,2.2552,16.3434,6.3667,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1789.0,0.0053,0.1652,24.7171,0.11360358910776364,1.2989,363.4416,61.6323,3.9097,2.2077,16.0004,6.3111,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1790.0,0.0053,0.1682,24.9422,0.11574983311067186,1.3028,364.8802,61.846,3.9358,2.2164,16.0567,6.3249,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1791.0,0.0059,0.1713,24.7784,0.11793662031899665,1.2828,356.6584,60.2187,3.8468,2.1726,15.6164,6.2234,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1792.0,0.0061,0.1745,24.8189,0.12016471449798923,1.2779,354.2515,59.7057,3.8508,2.1617,15.4467,6.1758,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1793.0,0.0061,0.1777,25.0315,0.12243487941290072,1.2747,353.3723,59.5849,3.7968,2.1533,15.478,6.1914,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1794.0,0.0061,0.1809,25.7675,0.12474794247608663,1.3213,365.7219,62.0382,3.9006,2.2138,16.1653,6.3671,0.0101,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1795.0,0.0061,0.1843,25.7733,0.1271047310999023,1.3051,362.1921,61.2427,3.9177,2.2027,15.8831,6.2804,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1796.0,0.0064,0.1877,25.7406,0.129506009049599,1.2844,354.4783,59.8642,3.7483,2.1532,15.6284,6.2439,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1797.0,0.0067,0.1911,26.2301,0.13195266738463637,1.3201,363.5482,61.4714,3.9396,2.2135,15.9387,6.2887,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1798.0,0.007,0.1946,26.5464,0.1344455335173699,1.3424,367.6501,62.1976,4.0143,2.2341,16.1267,6.3173,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1799.0,0.0074,0.1982,26.7065,0.13698556215436347,1.3307,363.486,61.4962,3.8816,2.2073,16.0373,6.3201,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1800.0,0.0078,0.2018,27.0563,0.1395735170608684,1.3493,365.8466,62.0032,3.8663,2.216,16.2421,6.3746,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1801.0,0.0078,0.2056,27.1249,0.14221035294344855,1.3442,364.9171,61.6656,3.9205,2.2194,16.0637,6.3422,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1802.0,0.0101,0.2093,27.3398,0.14489702450866793,1.3637,362.9627,61.3262,3.8136,2.2027,16.0758,6.3931,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1803.0,0.0088,0.2132,27.3205,0.14763448646309046,1.3379,358.6508,60.4043,3.7724,2.18,15.831,6.3584,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1804.0,0.0096,0.2171,27.4647,0.15042362986617594,1.3459,359.5287,60.3647,3.8701,2.1973,15.6762,6.3305,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1805.0,0.0093,0.2211,27.9508,0.1532654730715925,1.3649,364.3037,61.3199,3.8422,2.215,16.0942,6.4525,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1806.0,0.0098,0.2252,28.1344,0.15616097078590419,1.3682,364.3432,61.2234,3.8757,2.2228,15.9514,6.4594,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1807.0,0.0105,0.2293,28.4587,0.15911120500988346,1.3876,367.2349,61.7065,3.9054,2.2399,16.1176,6.511,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1808.0,0.0098,0.2335,29.1852,0.16211719409719857,1.4234,380.0353,64.082,4.0689,2.3119,16.7315,6.6667,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1809.0,0.0098,0.2378,29.1287,0.16517995640151775,1.4009,372.8487,62.71,3.9387,2.2674,16.4402,6.6399,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1810.0,0.0104,0.2422,29.4245,0.16830057392361353,1.412,374.718,62.9735,3.9602,2.2795,16.5254,6.6764,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1811.0,0.011,0.2467,29.4058,0.1714801286642583,1.4015,369.2695,61.8296,3.9174,2.2525,16.1889,6.6104,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1812.0,0.0114,0.2512,29.4203,0.1747198299184332,1.3927,364.5807,60.8575,3.8746,2.228,15.9291,6.5596,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1813.0,0.0114,0.2558,29.7785,0.1780206323927022,1.3981,365.9139,61.1361,3.8428,2.232,16.0649,6.6154,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1814.0,0.0117,0.2605,30.5479,0.18138387267625478,1.4469,377.9855,63.4919,3.9455,2.2916,16.7199,6.7985,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1815.0,0.0121,0.2653,30.6443,0.18481063276986348,1.4406,375.5807,62.8716,3.9766,2.2873,16.4875,6.7356,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1816.0,0.0134,0.2702,30.7999,0.18830212196850935,1.4473,371.6298,62.1464,3.8647,2.261,16.395,6.7433,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1817.0,0.014,0.2752,31.1984,0.19185954956717338,1.4697,376.4429,62.9415,3.9798,2.2962,16.5172,6.7701,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1818.0,0.014,0.2802,31.6876,0.19548425215504514,1.501,383.9142,64.2677,4.1079,2.3355,16.8496,6.8409,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1819.0,0.0141,0.2854,31.8454,0.1991773753800014,1.4781,378.3326,63.2576,3.9621,2.3041,16.6652,6.8377,0.0101,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1820.0,0.0143,0.2906,32.3334,0.2029402558312317,1.4978,382.4197,64.0766,3.9572,2.321,16.9636,6.9309,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1821.0,0.0146,0.296,32.5214,0.2067742937450299,1.5037,382.8975,63.9874,4.0283,2.3335,16.8601,6.9146,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1822.0,0.0151,0.3014,32.7345,0.21068069841637702,1.4971,378.6708,63.2272,3.8698,2.3025,16.7963,6.9571,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1823.0,0.016,0.307,32.7557,0.2146609337286711,1.4973,374.3932,62.2608,3.8447,2.2825,16.5327,6.9137,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1824.0,0.0165,0.3126,33.052,0.21871639991820602,1.5106,377.0407,62.5634,3.9552,2.3109,16.4707,6.9142,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1825.0,0.0172,0.3184,33.5253,0.2228484335741713,1.5358,380.3167,63.1858,3.9177,2.3227,16.8087,7.0134,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1826.0,0.0174,0.3242,33.7481,0.22705856222706933,1.5296,378.8223,62.8159,3.9102,2.321,16.6208,7.0195,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1827.0,0.0186,0.3302,34.1551,0.23134818611319383,1.5637,382.4773,63.39,3.9614,2.3463,16.7999,7.0707,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1828.0,0.0188,0.3363,34.9991,0.23571889641015156,1.6155,395.9754,65.9054,4.1149,2.4208,17.4806,7.2483,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1829.0,0.0187,0.3425,35.0164,0.24017215700134054,1.5948,389.1746,64.5729,3.999,2.3794,17.1941,7.2201,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1830.0,0.0249,0.3488,35.4022,0.24470955906436737,1.7032,392.1065,64.9408,4.037,2.4032,17.3143,7.2625,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1831.0,0.0236,0.3552,35.3742,0.24933263012973442,1.6584,384.2013,63.3368,3.946,2.3613,16.8777,7.1907,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1832.0,0.0237,0.3617,35.5627,0.2540430886692568,1.658,382.3634,62.8709,3.9448,2.3539,16.739,7.1749,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1833.0,0.0242,0.3684,35.9808,0.2588425895076455,1.6713,383.4538,63.0696,3.904,2.357,16.8645,7.2396,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1834.0,0.0247,0.3752,36.7611,0.26373266017540276,1.7186,394.1429,65.105,3.9877,2.4124,17.4543,7.4129,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1835.0,0.0253,0.3821,36.8828,0.2687152100856565,1.7155,390.5551,64.2354,3.9972,2.4055,17.1705,7.3505,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1836.0,0.0292,0.3891,37.2473,0.27379183041601346,1.7803,389.9787,64.0802,3.9161,2.4042,17.235,7.406,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1837.0,0.0292,0.3962,37.6998,0.27896436693249727,1.7953,394.7565,64.8224,4.0388,2.4402,17.3538,7.434,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1838.0,0.0303,0.4035,38.2421,0.2842346654011315,1.8387,401.2962,65.9472,4.1407,2.4773,17.6415,7.5127,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
1839.0,0.0313,0.411,38.5112,0.2896045079408357,1.8402,396.9116,65.1113,4.0139,2.4526,17.5052,7.5267,0.0101,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.267,3100.211
